,start,end,nsnps,nsamplecov,tree
194,3880000,3980000,8.0,22.0,"(CH:0.0118863,reference:0.00805752,((BZBB1:1e-06,(CRL0001:1e-06,(LALC2:0.0193624,(CRL0030:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:0.0255127)100:1e-06,(DU:0.00354708,(AR:1e-06,(BJSB3:0.0119992,(DO:1e-06,(MXSA3017:1e-06,((MXED8:1e-06,TXMD3:1e-06)100:0.00440666,(BJVL19:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(FLCK216:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,(CUSV6:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00625923)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00558348)100:0.0147685)100:1e-06);"
195,3900000,4000000,13.0,23.0,"(CH:0.0123711,reference:0.0102509,((BZBB1:1e-06,(CRL0001:1e-06,(LALC2:0.0193603,(CRL0030:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:0.0200987)100:0.00332586,((BJSB3:0.0125087,(AR:1e-06,DO:0.00391878)100:1e-06)100:5.79712e-05,(DU:0.0121961,(MXSA3017:1e-06,((MXED8:1e-06,TXMD3:1e-06)100:0.00436881,(CUMM5:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(FLSF54:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00932506)100:0.00515222)100:0.00220935)100:1e-06)100:0.00775951)100:8.66415e-05);"
196,3920000,4020000,13.0,22.0,"(CH:1e-06,reference:0.0104079,(BZBB1:1e-06,(DO:0.00796532,(FLSA185:1e-06,((CRL0001:1e-06,(CRL0030:1e-06,(DU:1e-06,HNDA09:1e-06)100:0.0109407)100:1e-06)100:1e-06,(BJVL19:1e-06,(LALC2:5.19596e-05,((MXED8:1e-06,TXMD3:1e-06)100:0.00425362,(MXGT4:1e-06,(CUMM5:1e-06,(MXSA3017:1e-06,(BJSL25:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(FLAB109:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00343142)100:0.00477585)100:0.00223073)100:0.00542441)100:1e-06)100:1e-06)100:0.00391881)100:0.000955122);"
197,3940000,4040000,15.0,22.0,"(BZBB1:1e-06,reference:0.0180049,(BJVL19:1e-06,(DO:0.00788762,((CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,DU:1e-06)100:0.0108481)100:1e-06)100:1e-06,(CH:0.00928575,(LALC2:1e-06,(AR:0.0058967,((MXED8:1e-06,TXMD3:1e-06)100:0.00563593,(FLSA185:1e-06,(BJSL25:1e-06,(CUMM5:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,((MXSA3017:1e-06,CUSV6:1e-06)100:1e-06,(FLSF54:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00406373)100:1e-06)100:0.0058189)100:0.00232401)100:0.00664265)100:1e-06)100:1e-06)100:1e-06);"
198,3960000,4060000,24.0,32.0,"(DO:0.00938478,reference:0.0168433,((CRL0001:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,DU:0.00643292)100:0.00514187)100:1e-06)100:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,((CH:0.00478636,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:0.00429074,((AR:0.00280905,(FLSA185:1e-06,(CUMM5:1e-06,(MXSA3017:1e-06,(MXED8:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06)100:0.00494817)100:0.00438346)100:0.000220208,(FLWO6:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,(CUSV6:1e-06,(FLCK216:1e-06,((CUCA4:0.00576569,FLSF33:1e-06)100:1e-06,((SCCU3:1e-06,LALC2:0.00748026)100:1e-06,(FLBA140:1e-06,(FLSF47:1e-06,(TXGR3:0.00563329,FLMO62:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00836051)100:0.00582518)100:0.000161472)100:7.99237e-05)100:1e-06)100:0.00307714)100:1e-06)100:1e-06);"
199,3980000,4080000,27.0,33.0,"(reference:0.00654308,(DO:0.00939646,(HNDA09:1e-06,DU:0.00786984)100:0.00671681)100:1e-06,(CH:0.00715985,(AR:0.00433755,(((MXED8:0.00354366,MXGT4:1e-06)100:0.0029086,(HE:0.013466,((BJSL25:1e-06,BJVL19:1e-06)100:0.00378415,(CUVN10:0.00602465,FLAB109:1e-06)100:1e-06)100:0.000520312)100:0.00159331)100:1e-06,(CRL0030:1e-06,(BJSB3:1e-06,(BZBB1:1e-06,(FLWO6:1e-06,((CRL0001:0.00399214,(CUMM5:1e-06,(FLSA185:1e-06,(TXMD3:0.000669567,MXSA3017:1e-06)100:0.00243966)100:0.00191753)100:0.000696619)100:1e-06,(FLSF54:0.00143576,(CUSV6:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,((FLSF33:1e-06,CUCA4:0.00381001)100:0.000263796,((FLMO62:1e-06,TXGR3:1e-06)100:0.00583605,(FLBA140:1e-06,LALC2:1e-06)100:0.00682492)100:0.000802036)100:0.00262849)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00377108)100:1e-06)100:3.13569e-06)100:1e-06)100:5.74152e-06)100:0.00101135)100:0.00195189)100:0.00299549)100:0.00650275);"
200,4000000,4100000,24.0,33.0,"(reference:1e-06,(MXED8:0.00649684,EN:1e-06)100:1e-06,((HNDA09:1e-06,DU:0.00465111)100:0.00517564,(DO:0.012737,(CH:0.00714009,(AR:0.00439399,((((TXGR3:1e-06,FLMO62:1e-06)100:0.00473428,(FLSF47:1e-06,(FLBA140:1e-06,LALC2:1e-06)100:0.00427945)100:0.00236156)100:1e-06,(SCCU3:1e-06,(BJSB3:1e-06,(CUCA4:0.00404549,(CUSV6:1e-06,(FLSF33:1e-06,(FLSF54:1e-06,FLCK216:1e-06)100:1e-06)100:0.00305122)100:1e-06)100:1e-06)100:0.00279597)100:1e-06)100:0.00387097,(FLWO6:1e-06,(CRL0030:1e-06,((HE:0.0132983,MXGT4:0.00178657)100:0.000577338,((CRL0001:0.00334557,(FLSA185:1e-06,(MXSA3017:1e-06,TXMD3:1e-06)100:0.00323977)100:0.00305462)100:0.00141475,((BZBB1:1e-06,CUVN10:1e-06)100:0.00581457,(FLAB109:0.00276921,(BJVL19:1e-06,BJSL25:1e-06)100:0.00375354)100:1e-06)100:0.00178203)100:1e-06)100:1e-06)100:1e-06)100:0.000948146)100:0.00139192)100:0.002271)100:0.00414783)100:1e-06)100:0.00592023);"
201,4020000,4120000,21.0,33.0,"(DU:0.0126647,reference:1e-06,(EN:1e-06,(CH:0.0112519,(AR:0.00438379,((FLSA185:1e-06,(TXMD3:1e-06,MXSA3017:1e-06)100:0.00455902)100:0.00236369,((MXED8:0.00350353,MXGT4:1e-06)100:0.00291189,((CRL0030:1e-06,(HNDA09:1e-06,(CRL0001:0.00379231,((BZBB1:1e-06,CUVN10:1e-06)100:0.00555384,((HE:0.0112388,FLAB109:0.00159375)100:0.0016208,(BJVL19:1e-06,BJSL25:1e-06)100:0.00569058)100:0.000509213)100:0.00153298)100:0.000167697)100:1e-06)100:0.00149872,(DO:0.00603607,(((FLMO62:1e-06,TXGR3:1e-06)100:0.00478123,(FLSF47:1e-06,(LALC2:1e-06,FLBA140:1e-06)100:0.00547682)100:0.00181935)100:1e-06,(SCCU3:1e-06,(CUCA4:0.0040337,(BJSB3:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(FLSF33:1e-06,(FLSF54:1e-06,FLCK216:1e-06)100:1e-06)100:0.0038902)100:1e-06)100:1e-06)100:1e-06)100:0.00350729)100:1e-06)100:0.00301794)100:0.00152639)100:0.000850088)100:0.000924643)100:0.00158732)100:0.0025572)100:0.0112625)100:1e-06);"
202,4040000,4140000,27.0,34.0,"(reference:1e-06,(DU:0.0099427,EN:1e-06)100:1e-06,(AR:0.00797332,((HE:0.00983014,NI:1e-06)100:0.0122658,((MXSA3017:1e-06,(TXMD3:1e-06,MXED8:1e-06)100:0.00534817)100:0.00685753,(FLSA185:0.00313183,((HNDA09:1e-06,(CRL0030:1e-06,(MXGT4:0.00208611,(CRL0001:0.00345548,(CH:1e-06,(BJSB3:1e-06,((BZBB1:1e-06,CUVN10:1e-06)100:0.00524613,(FLAB109:0.00230174,(BJSL25:1e-06,BJVL19:1e-06)100:0.00368937)100:0.000285974)100:1e-06)100:1e-06)100:0.00118728)100:0.00120661)100:2.3642e-05)100:1e-06)100:1e-06,(DO:0.00557337,(FLSF47:1e-06,(((FLBA140:1e-06,LALC2:1e-06)100:0.00705399,(CUCA4:0.00397691,(FLMO62:1e-06,TXGR3:1e-06)100:0.00419768)100:1e-06)100:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(FLSF33:1e-06,(FLCK216:1e-06,FLSF54:1e-06)100:1e-06)100:0.00348274)100:1e-06)100:0.00327804)100:1e-06)100:0.00201858)100:0.000709909)100:0.00148191)100:0.0023763)100:0.00202776)100:1e-06)100:0.00289512)100:0.00269425);"
203,4060000,4160000,26.0,32.0,"(EN:1e-06,reference:1e-06,(DU:0.00651271,(AR:0.0107672,((DO:1e-06,(HE:0.00984344,NI:1e-06)100:0.0120819)100:0.00742551,((CUVN10:0.00884991,((FLAB109:0.000473748,BJSB3:1e-06)100:1e-06,(BJSL25:1e-06,(FLSA185:1e-06,BJVL19:0.00322155)100:0.000175643)100:1e-06)100:0.00189037)100:0.00476635,(LALC2:0.00395114,(CH:1e-06,((FLBA140:1e-06,(TXMD3:1e-06,(CRL0030:1e-06,(CUCA4:1e-06,FLMO62:0.00279613)100:1e-06)100:1e-06)100:1e-06)100:0.00814714,((MXED8:1e-06,MXGT4:1e-06)100:0.00447838,(TXGR3:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(BZBB1:1e-06,(MXSA3017:1e-06,(CUSV6:1e-06,(FLSF54:0.00477636,(FLWO6:1e-06,(FLCK216:1e-06,CRL0001:1e-06)100:1e-06)100:0.00042574)100:0.00613111)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00229042)100:1e-06)100:0.00110183)100:0.00682656)100:1e-06)100:0.00692649)100:1e-06)100:0.00231394)100:0.0028843);"
204,4080000,4180000,22.0,30.0,"(EN:1e-06,reference:1e-06,(DU:0.00430829,((DO:1e-06,(NI:1e-06,HE:0.0130754)100:0.0146399)100:0.00847644,(AR:0.0108058,(CH:1e-06,(((BJSL25:1e-06,(BJVL19:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00567508,(LALC2:1e-06,(FLSF33:1e-06,(MXED8:1e-06,(FLBA140:0.0153637,TXMD3:1e-06)100:1e-06)100:0.00109642)100:0.0101377)100:1e-06)100:0.00270964,(CUVN10:1e-06,((BZBB1:1e-06,CUSV6:1e-06)100:1e-06,(FLSF47:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(FLCK216:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00455653)100:1e-06)100:0.00552372)100:0.0116962)100:1e-06)100:0.0101936)100:0.00973237)100:0.00390528);"
205,4100000,4200000,27.0,34.0,"(AR:0.0171961,reference:0.0138413,((DO:1e-06,DU:1e-06)100:0.00504415,((HE:0.0131954,NI:1e-06)100:0.0115979,(CH:1e-06,((EN:0.00374977,(MXGT4:1e-06,(CUCA4:1e-06,FLCK18:1e-06)100:0.00564107)100:0.00339227)100:1e-06,((FLSF33:1e-06,(LALC2:1e-06,(FLBA140:0.0185557,(TXMD3:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0114883,(FLAB109:1e-06,((BJSL25:1e-06,((FLSF47:1e-06,MXSA3017:1e-06)100:1e-06,(BJVL19:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(BZBB1:0.0233904,(FLWO6:1e-06,(SCCU3:1e-06,(FLMO62:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(FLCK216:1e-06,(CRL0001:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00935747)100:1e-06)100:1e-06)100:0.0033346)100:0.00291214)100:0.00639005)100:0.0103366)100:0.00553578)100:0.00695336);"
206,4120000,4220000,27.0,34.0,"(AR:0.0171961,reference:0.0138413,((DO:1e-06,DU:1e-06)100:0.00504415,((HE:0.0131954,NI:1e-06)100:0.0115979,(CH:1e-06,((EN:0.00374977,(MXGT4:1e-06,(CUCA4:1e-06,FLCK18:1e-06)100:0.00564107)100:0.00339227)100:1e-06,((FLSF33:1e-06,(LALC2:1e-06,(FLBA140:0.0185557,(TXMD3:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0114883,(FLAB109:1e-06,((BJSL25:1e-06,((FLSF47:1e-06,MXSA3017:1e-06)100:1e-06,(BJVL19:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(BZBB1:0.0233904,(FLWO6:1e-06,(SCCU3:1e-06,(FLMO62:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(FLCK216:1e-06,(CRL0001:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00935747)100:1e-06)100:1e-06)100:0.0033346)100:0.00291214)100:0.00639005)100:0.0103366)100:0.00553578)100:0.00695336);"
207,4140000,4240000,19.0,29.0,"(DU:1e-06,reference:0.0334895,(EN:0.00583981,((BZBB1:0.0289142,(MXGT4:1e-06,(CUCA4:1e-06,FLCK18:1e-06)100:0.00595565)100:1e-06)100:0.00428945,(CH:1e-06,((FLSF54:1e-06,(FLCK216:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(FLMO62:1e-06,(TXMD3:1e-06,FLBA140:0.0488111)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0135181)100:1e-06,(DO:1e-06,(FLWO6:1e-06,(SCCU3:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(MXSA3017:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,(LALC2:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:4.27268e-05)100:0.00227881)100:0.00778475)100:1e-06)100:0.0196627);"
208,4160000,4260000,12.0,28.0,"(FLBA140:0.0609604,reference:1e-06,(EN:0.0056484,(((BZBB1:0.0235162,MXGT4:1e-06)100:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,((CUCA4:1e-06,FLCK18:1e-06)100:0.00413055,(LALC2:1e-06,(MXED8:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0014943)100:0.00561148,(DU:1e-06,(DO:1e-06,(CH:1e-06,((BJSL25:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,CRL0030:1e-06)100:0.000304564)100:1e-06)100:1e-06)100:1e-06)100:0.00593832)100:1e-06)100:1e-06)100:0.00114158)100:1e-06)100:1e-06)100:0.00114339)100:1e-06)100:0.0407732);"
209,4180000,4280000,14.0,29.0,"(reference:0.0234983,(AR:0.0440095,(BZBB1:0.0226099,(MXGT4:1e-06,((CUCA4:1e-06,FLCK18:1e-06)100:0.00551113,(CH:0.00250215,(DO:1e-06,DU:1e-06)100:1e-06)100:2.75306e-05)100:3.24347e-05)100:1e-06)100:0.00135413)100:0.00418173,(EN:0.00552795,((MXSA3017:1e-06,(FLWO6:1e-06,(BJSB3:1e-06,((CRL0001:1e-06,CRL0030:1e-06)100:0.0091202,(TXWV2:1e-06,(TXMD3:1e-06,MXED8:1e-06)100:1e-06)100:0.00232839)100:0.00515573)100:1e-06)100:1e-06)100:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,(BJSL25:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(BJVL19:1e-06,(FLCK216:1e-06,(SCCU3:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,FLAB109:1e-06)100:0.00219985)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00832067)100:1e-06);"
210,4200000,4300000,7.0,12.0,"(reference:0.00742022,(AR:0.0426754,CH:0.00542902)100:0.00576842,((FLSF54:1e-06,(CUSV6:1e-06,FLAB109:1e-06)100:0.0055197)100:1e-06,(FLWO6:1e-06,(BJSB3:1e-06,(MXSA3017:1e-06,(TXWV2:1e-06,(MXED8:1e-06,TXMD3:1e-06)100:1e-06)100:0.00746147)100:1e-06)100:1e-06)100:1e-06)100:0.0112111);"
211,4220000,4320000,11.0,26.0,"(reference:0.00797826,(AR:0.0428998,CH:0.00534638)100:0.00581218,((FLSF54:1e-06,FLWO6:0.00574676)100:0.00287357,(MXSA3017:1e-06,(((BJSB3:1e-06,(BJVL19:1e-06,BJSL25:1e-06)100:1e-06)100:0.00751409,(FLSF47:0.0116619,(TXWV2:1e-06,(TXMD3:1e-06,MXED8:1e-06)100:1e-06)100:0.00100079)100:0.00472523)100:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,(MXGT4:1e-06,(HNDA09:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(CUSV6:1e-06,FLAB109:1e-06)100:0.00175106)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00197467)100:1e-06)100:1e-06)100:0.0121188);"
212,4240000,4340000,25.0,37.0,"(EN:1e-06,reference:1e-06,(DU:0.00565515,((DO:0.0057182,AR:0.00910998)100:1e-06,(CH:0.00399068,((NI:1e-06,HE:1e-06)100:0.00556448,((MXGT4:1e-06,(FLAB109:1e-06,CUSV6:1e-06)100:1e-06)100:0.00258153,((MXSA3017:1e-06,(FLSA185:1e-06,(TXGR3:1e-06,(CUMM5:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,BZBB1:1e-06)100:0.0037484)100:0.00124349)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((BJSB3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:0.00422581,(FLBA140:1e-06,(FLSF33:1e-06,(FLMO62:0.00226137,(SCCU3:1e-06,(FLSF47:0.00226285,(LALC2:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(CUVN10:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,(MXED8:1e-06,(TXMD3:1e-06,TXWV2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000413994)100:1e-06)100:0.00418861)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0159086)100:0.00284126)100:0.0049432)100:0.00565141)100:0.00255412);"
213,4260000,4360000,24.0,37.0,"(EN:1e-06,reference:1e-06,(DU:0.00565669,((AR:0.00905341,DO:0.00572647)100:1e-06,(CH:0.00394096,((HE:1e-06,NI:1e-06)100:0.00555242,((CUSV6:1e-06,FLAB109:1e-06)100:0.00258452,((MXSA3017:1e-06,(FLSA185:1e-06,(CUMM5:1e-06,(TXGR3:1e-06,(FLSF54:1e-06,FLWO6:0.00378542)100:0.00140958)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((BJSB3:1e-06,(BJVL19:1e-06,BJSL25:1e-06)100:1e-06)100:0.00423147,(FLBA140:1e-06,(FLSF33:1e-06,(FLMO62:0.00226106,(FLSF47:0.00226912,(SCCU3:1e-06,(LALC2:1e-06,(CUVN10:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,(FLCK18:1e-06,(MXED8:1e-06,(TXMD3:1e-06,(TXWV2:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0037958)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:7.96393e-05)100:0.00215275)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0177132)100:0.00319052)100:0.00547534)100:0.00624269)100:0.00291478);"
214,4280000,4380000,21.0,37.0,"(AR:1e-06,reference:1e-06,(EN:1e-06,(DU:0.0055808,(DO:0.0056536,(CH:0.00278623,((NI:1e-06,HE:1e-06)100:0.00663743,(FLAB109:1e-06,(FLSF33:1e-06,((TXMD3:1e-06,(TXGR3:1e-06,(FLMO62:0.00184878,CUMM5:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLCK216:1e-06,(MXGT4:1e-06,CUSV6:0.00168825)100:1e-06)100:1e-06,(FLBA140:1e-06,((MXSA3017:1e-06,(FLSA185:1e-06,(FLWO6:0.00574585,FLSF54:1e-06)100:0.000341116)100:1e-06)100:0.00154664,((SCCU3:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:0.00565537)100:1e-06,(MXED8:1e-06,(FLCK18:1e-06,((TXWV2:1e-06,(LALC2:1e-06,FLSF47:1e-06)100:1e-06)100:0.00370387,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00500165)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.021622)100:1e-06)100:0.00893319)100:0.00264769)100:0.000292442)100:1e-06);"
215,4300000,4400000,21.0,37.0,"(AR:1e-06,reference:1e-06,(EN:1e-06,(DU:0.0055808,(DO:0.0056536,(CH:0.00278623,((NI:1e-06,HE:1e-06)100:0.00663743,(FLAB109:1e-06,(FLSF33:1e-06,((TXMD3:1e-06,(TXGR3:1e-06,(FLMO62:0.00184878,CUMM5:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLCK216:1e-06,(MXGT4:1e-06,CUSV6:0.00168825)100:1e-06)100:1e-06,(FLBA140:1e-06,((MXSA3017:1e-06,(FLSA185:1e-06,(FLWO6:0.00574585,FLSF54:1e-06)100:0.000341116)100:1e-06)100:0.00154664,((SCCU3:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:0.00565537)100:1e-06,(MXED8:1e-06,(FLCK18:1e-06,((TXWV2:1e-06,(LALC2:1e-06,FLSF47:1e-06)100:1e-06)100:0.00370387,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00500165)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.021622)100:1e-06)100:0.00893319)100:0.00264769)100:0.000292442)100:1e-06);"
216,4320000,4420000,24.0,36.0,"(EN:1e-06,reference:1e-06,(DU:0.00619347,(DO:0.00638421,(AR:1e-06,((NI:0.00912216,HE:1e-06)100:0.00554175,(CH:0.00311154,(FLAB109:1e-06,(SCCU3:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(MXED8:1e-06,(FLSF33:1e-06,((CUSV6:1e-06,FLCK216:0.00144257)100:0.00487112,(CRL0030:1e-06,((FLSA185:1e-06,(LALC2:1e-06,(FLCK18:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00391442,(BJVL19:1e-06,((MXGT4:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.00575341)100:1e-06)100:1e-06,(FLBA140:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,(CUMM5:1e-06,((FLMO62:1e-06,TXMD3:1e-06)100:0.00340248,(BJSB3:1e-06,BJSL25:1e-06)100:0.00391251)100:1.08088e-06)100:9.40094e-06)100:2.02044e-06)100:1e-06)100:0.00135961)100:1e-06)100:0.0064557)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00257721)100:0.0181075)100:1e-06)100:0.00748442)100:1e-06)100:0.00397867)100:0.000897534);"
217,4340000,4440000,16.0,25.0,"(HE:0.00597163,reference:0.00619575,(BJSL25:0.0105972,(FLSF47:1e-06,(((FLSF33:1e-06,CUSV6:1e-06)100:1e-06,(FLBA140:1e-06,(TXGR3:1e-06,((FLSF54:0.00267921,LALC2:0.0118917)100:2.14913e-06,(FLMO62:1e-06,(FLCK216:0.00898662,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00271851,(BJVL19:0.00379628,(CRL0030:1e-06,((TXMD3:0.00408192,(BJSB3:0.0114664,NI:0.0320363)100:1e-06)100:0.00526404,(CRL0001:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(AR:1e-06,CUVN10:0.0111184)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00938059)100:0.00230087)100:0.0023738)100:1e-06)100:0.00381885)100:0.0176737);"
218,4360000,4460000,16.0,25.0,"(HE:0.00597163,reference:0.00619575,(BJSL25:0.0105972,(FLSF47:1e-06,(((FLSF33:1e-06,CUSV6:1e-06)100:1e-06,(FLBA140:1e-06,(TXGR3:1e-06,((FLSF54:0.00267921,LALC2:0.0118917)100:2.14913e-06,(FLMO62:1e-06,(FLCK216:0.00898662,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00271851,(BJVL19:0.00379628,(CRL0030:1e-06,((TXMD3:0.00408192,(BJSB3:0.0114664,NI:0.0320363)100:1e-06)100:0.00526404,(CRL0001:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(AR:1e-06,CUVN10:0.0111184)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00938059)100:0.00230087)100:0.0023738)100:1e-06)100:0.00381885)100:0.0176737);"
