,start,end,nsnps,nsamplecov,tree
992,19840000,19940000,28.0,37.0,"(EN:0.00559875,reference:1e-06,(MXGT4:0.00439244,(DO:0.00313457,((FLSF54:0.00279798,CH:0.00952969)100:0.00274783,((NI:0.00789812,HE:0.00428764)100:0.00866788,((FLMO62:1e-06,(FLAB109:1e-06,(LALC2:1e-06,(CUSV6:1e-06,(AR:1e-06,((CRL0001:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,CRL0030:0.00314331)100:1e-06)100:1e-06)100:1e-06,((MXSA3017:1e-06,HNDA09:1e-06)100:1e-06,(CUCA4:1e-06,(MXED8:0.00369172,BJSL25:0.000672948)100:2.67842e-05)100:0.00150381)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00109255)100:1e-06,(FLSA185:1e-06,(BJSB3:1e-06,(SCCU3:1e-06,(TXMD3:1e-06,(FLSF47:1e-06,(TXGR3:1e-06,(BJVL19:1e-06,(FLCK18:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(CUMM5:1e-06,(DU:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00130604)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00130373)100:0.00474)100:0.00198136)100:0.0029578)100:0.0105054)100:1e-06);"
993,19860000,19960000,47.0,37.0,"(DU:0.00213955,reference:0.00946611,(DO:0.00389455,(CUMM5:1e-06,(BJSL25:1e-06,((MXGT4:0.00141451,BJVL19:1e-06)100:0.00198788,(CH:0.00856248,((NI:0.00690016,HE:0.0100812)100:0.00501992,((CUVN10:0.0012833,(FLSF47:1e-06,(FLWO6:1e-06,(MXED8:0.00406972,((BZBB1:1e-06,(CRL0001:1e-06,(MXSA3017:0.000921101,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLCK18:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,(AR:1e-06,EN:0.00238364)100:0.00288358)100:0.00133142)100:1e-06)100:1e-06)100:1e-06)100:0.00212351)100:0.00211801)100:1e-06)100:0.00596989,(FLAB109:1e-06,(FLCK216:1e-06,(FLSA185:1e-06,(FLMO62:0.000273283,((BJSB3:0.00161829,(FLSF33:1e-06,SCCU3:1e-06)100:0.00176042)100:0.00160495,(TXWV2:1e-06,(TXMD3:0.00264285,(FLBA140:1e-06,(LALC2:0.00171579,(TXGR3:1e-06,(CUSV6:1e-06,FLSF54:0.000938489)100:1e-06)100:1e-06)100:1.18197e-05)100:1e-06)100:1e-06)100:0.000807202)100:0.000665647)100:1e-06)100:0.000589745)100:1e-06)100:0.00107975)100:0.00316771)100:0.00131544)100:1e-06)100:1e-06)100:1e-06)100:0.0016572)100:0.00256314);"
994,19880000,19980000,47.0,37.0,"(DU:0.00213955,reference:0.00946611,(DO:0.00389455,(CUMM5:1e-06,(BJSL25:1e-06,((MXGT4:0.00141451,BJVL19:1e-06)100:0.00198788,(CH:0.00856248,((NI:0.00690016,HE:0.0100812)100:0.00501992,((CUVN10:0.0012833,(FLSF47:1e-06,(FLWO6:1e-06,(MXED8:0.00406972,((BZBB1:1e-06,(CRL0001:1e-06,(MXSA3017:0.000921101,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLCK18:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,(AR:1e-06,EN:0.00238364)100:0.00288358)100:0.00133142)100:1e-06)100:1e-06)100:1e-06)100:0.00212351)100:0.00211801)100:1e-06)100:0.00596989,(FLAB109:1e-06,(FLCK216:1e-06,(FLSA185:1e-06,(FLMO62:0.000273283,((BJSB3:0.00161829,(FLSF33:1e-06,SCCU3:1e-06)100:0.00176042)100:0.00160495,(TXWV2:1e-06,(TXMD3:0.00264285,(FLBA140:1e-06,(LALC2:0.00171579,(TXGR3:1e-06,(CUSV6:1e-06,FLSF54:0.000938489)100:1e-06)100:1e-06)100:1.18197e-05)100:1e-06)100:1e-06)100:0.000807202)100:0.000665647)100:1e-06)100:0.000589745)100:1e-06)100:0.00107975)100:0.00316771)100:0.00131544)100:1e-06)100:1e-06)100:1e-06)100:0.0016572)100:0.00256314);"
995,19900000,20000000,49.0,37.0,"(DU:0.00216223,reference:0.00947589,((EN:0.00469215,(CH:0.00667114,(HE:0.0101213,NI:0.00883033)100:0.004669)100:0.00100271)100:0.0017746,(DO:0.00320562,(MXGT4:0.00191268,(FLAB109:1e-06,(FLCK216:1e-06,(FLSA185:1e-06,(FLMO62:0.000356575,((BJSB3:0.00154548,(FLSF33:1e-06,SCCU3:1e-06)100:0.00167276)100:0.00156489,(TXMD3:0.00265512,(FLBA140:1e-06,(FLSF54:1e-06,(LALC2:0.00159733,(TXGR3:1e-06,(CUSV6:1e-06,((CUMM5:1e-06,CUVN10:0.00124026)100:5.30355e-05,(BJVL19:0.00183605,(FLSF47:1e-06,(FLWO6:1e-06,((MXED8:0.0040981,BJSL25:1e-06)100:1e-06,((FLCK18:1e-06,(CUCA4:1e-06,HNDA09:0.00239361)100:1e-06)100:1e-06,(CRL0001:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(TXWV2:1e-06,AR:0.0001474)100:0.000215281)100:0.00150238)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00250363)100:0.00249563)100:1e-06)100:1e-06)100:1e-06)100:0.00109785)100:8.56625e-05)100:0.00271742)100:0.00392302)100:1e-06)100:0.000825671)100:0.000643703)100:1e-06)100:0.000668028)100:0.00514968)100:1e-06)100:1e-06)100:0.00167112)100:0.00178683);"
996,19920000,20020000,28.0,35.0,"(DU:0.00139759,reference:0.00723186,(MXED8:0.00190521,(((HE:0.013379,NI:0.00250173)100:0.00327768,(EN:0.00387037,CH:0.00124298)100:1e-06)100:0.00125048,(FLCK216:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(MXGT4:1e-06,((CUVN10:1e-06,FLMO62:1e-06)100:0.00214446,((BJSB3:0.0015723,(FLSF33:0.00141081,SCCU3:1e-06)100:0.0011586)100:0.00248185,(TXMD3:0.00378531,(FLBA140:1e-06,(LALC2:0.00156349,(CUSV6:1e-06,(FLSF54:1e-06,(TXGR3:1e-06,(BJVL19:0.00270598,(FLSF47:1e-06,(FLWO6:1e-06,(BJSL25:1e-06,(CRL0001:1e-06,((CUCA4:1e-06,(FLCK18:1e-06,(AR:0.000493756,MXSA3017:1e-06)100:0.00211415)100:1e-06)100:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(HNDA09:0.00287255,DO:0.000234958)100:0.00171381)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00417763)100:0.00414135)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000316369)100:0.00879914)100:1e-06)100:0.00142144)100:0.000613929)100:1e-06)100:1e-06)100:0.0011726)100:1e-06)100:0.00275673)100:0.00177608)100:1e-06);"
997,19940000,20040000,41.0,35.0,"(reference:0.00940077,(HE:0.00960448,NI:0.00135021)100:0.0109489,((EN:0.0023437,CH:0.0023611)100:1e-06,(AR:0.0017976,(((CUCA4:1e-06,(FLCK18:1e-06,(DO:1e-06,HNDA09:0.00216542)100:0.00159125)100:1e-06)100:1e-06,(BZBB1:1e-06,(BJSB3:0.00145772,(FLSF33:0.00213904,SCCU3:1e-06)100:1e-06)100:0.00129426)100:1e-06)100:0.000816556,((BJSL25:1e-06,(MXED8:0.00144777,DU:0.00113882)100:0.00112947)100:1e-06,(FLSA185:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,((BJVL19:1e-06,FLMO62:1e-06)100:0.00292996,(FLAB109:1e-06,(FLBA140:1e-06,(CUVN10:0.00147716,(TXMD3:0.00342913,(FLSF47:1e-06,(FLSF54:1e-06,(CUSV6:1e-06,((TXGR3:1e-06,LALC2:0.0012394)100:1e-06,(FLWO6:1e-06,(CRL0001:1e-06,(MXSA3017:0.00116589,CRL0030:1e-06)100:1e-06)100:0.00249539)100:0.00248299)100:1e-06)100:0.00171252)100:0.0017244)100:0.00466953)100:0.00145662)100:1e-06)100:0.00196607)100:0.0012387)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0012938)100:0.00276089)100:0.00273492)100:0.0012054);"
998,19960000,20060000,17.0,35.0,"(reference:0.00679366,(NI:1e-06,HE:1e-06)100:0.0363943,((CH:0.00389676,EN:1e-06)100:1e-06,(AR:1e-06,((HNDA09:1e-06,TXMD3:1e-06)100:0.00693522,(CUCA4:1e-06,(MXED8:1e-06,(FLWO6:1e-06,(DU:1e-06,(DO:1e-06,(MXSA3017:1e-06,(LALC2:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(TXGR3:1e-06,(FLSA185:1e-06,(BZBB1:1e-06,(FLSF33:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(SCCU3:1e-06,((CRL0001:1e-06,CRL0030:1e-06)100:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,(CUSV6:1e-06,(FLMO62:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,FLBA140:1e-06)100:1e-06)100:0.00593311)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00548913)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00932807)100:0.0092923)100:0.00465102);"
999,19980000,20080000,41.0,36.0,"(reference:0.00604387,(HE:1e-06,NI:1e-06)100:0.0192368,((CH:0.00281743,EN:0.0015941)100:0.000154848,(AR:1e-06,(DO:1e-06,((FLSF33:1e-06,(CUCA4:1e-06,(BZBB1:1e-06,(CUMM5:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00203825,(DU:1e-06,(BJSB3:0.00200334,(((MXSA3017:1e-06,BJVL19:0.00295206)100:1e-06,(BJSL25:1e-06,FLCK216:0.00191031)100:1e-06)100:0.00595623,(TXGR3:0.00183985,(MXGT4:1e-06,((FLCK18:1e-06,(LALC2:1e-06,(TXMD3:1e-06,FLMO62:1e-06)100:1e-06)100:0.00451802)100:1e-06,(CUSV6:1e-06,((FLWO6:1e-06,FLSA185:0.0020288)100:1e-06,(FLSF54:0.00523651,(FLAB109:1e-06,((SCCU3:0.00342413,HNDA09:1e-06)100:0.0039759,(CRL0030:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,FLSF47:0.00378492)100:1e-06)100:0.00188065)100:1e-06)100:1e-06)100:0.00068719)100:0.00109633)100:0.00182407)100:1e-06)100:0.0021856)100:1e-06)100:1e-06)100:0.00204331)100:0.00276659)100:1e-06)100:1e-06)100:1e-06)100:0.00343806)100:0.00348911)100:0.0019485);"
1000,20000000,20100000,50.0,36.0,"(AR:1e-06,reference:0.00965827,(((NI:1e-06,HE:1e-06)100:0.0253429,(EN:1e-06,CH:0.00662786)100:1e-06)100:0.00397351,((FLSF54:0.00496605,((FLCK18:1e-06,(LALC2:1e-06,(FLMO62:1e-06,TXMD3:1e-06)100:1e-06)100:0.00507652)100:1e-06,((FLSA185:0.00173471,FLWO6:1e-06)100:1e-06,(FLSF33:1e-06,(FLAB109:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,FLSF47:0.00392203)100:1e-06)100:0.00164313)100:1e-06)100:1e-06)100:1e-06)100:0.00385525)100:0.00193239)100:0.00163735)100:0.00164335,((BJSB3:1e-06,((MXGT4:1e-06,TXGR3:1e-06)100:1e-06,(BJVL19:0.00144982,(BJSL25:1e-06,(MXSA3017:1e-06,FLCK216:0.00400946)100:1e-06)100:1e-06)100:0.00521568)100:0.00172813)100:0.00200635,((CUSV6:1e-06,(CUCA4:1e-06,(DO:1e-06,DU:0.000125194)100:1e-06)100:8.2916e-05)100:0.00109342,(HNDA09:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(SCCU3:0.00357103,CUMM5:1e-06)100:1e-06)100:1e-06)100:1.36134e-05)100:0.00363089)100:1e-06)100:1e-06)100:0.010406)100:0.0031275);"
1001,20020000,20120000,55.0,36.0,"(AR:1e-06,reference:0.0117027,((CH:0.0106973,(EN:1e-06,(HE:0.00678584,NI:1e-06)100:0.0215313)100:1e-06)100:0.00346575,((BJSB3:0.00234675,((CUCA4:1e-06,(DU:1e-06,DO:1e-06)100:1e-06)100:0.0013172,(HNDA09:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(SCCU3:0.00368538,CUMM5:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00373293)100:1e-06)100:1e-06,((FLCK216:0.00204245,(BJSL25:1e-06,(MXSA3017:1e-06,BJVL19:0.00297058)100:1e-06)100:1e-06)100:0.00598151,(FLCK18:1e-06,(TXGR3:0.00202925,((TXMD3:1e-06,(FLMO62:1e-06,LALC2:1e-06)100:1e-06)100:0.00406363,((FLSA185:0.00177899,FLWO6:1e-06)100:1e-06,(FLSF54:0.00511766,(CUSV6:1e-06,(FLAB109:1e-06,(MXGT4:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,FLSF47:0.00401059)100:1e-06)100:0.00160787)100:6.84125e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00179612)100:0.00182626)100:0.00183614)100:0.00181529)100:1e-06)100:1e-06)100:0.002523)100:0.010503)100:0.00396275);"
1002,20040000,20140000,53.0,37.0,"(HE:0.0178878,reference:0.0108142,(DO:0.00754264,(DU:0.00270676,(NI:0.0139808,(((FLBA140:1e-06,CH:0.00438799)100:1e-06,((CRL0030:1e-06,HNDA09:1e-06)100:1e-06,(BZBB1:1e-06,(SCCU3:0.00191536,(MXED8:1e-06,CUMM5:1e-06)100:1e-06)100:1e-06)100:0.00275499)100:0.00189671)100:0.0091312,((CUCA4:1e-06,(EN:0.00450092,AR:1e-06)100:2.05849e-05)100:0.00120128,(BJSB3:0.00311816,((MXSA3017:1e-06,(FLCK216:0.00239691,(BJVL19:0.0039691,BJSL25:1e-06)100:1e-06)100:0.00489561)100:1e-06,(FLSF33:1e-06,(FLCK18:1e-06,(TXGR3:0.00311335,((TXMD3:0.000635653,(FLMO62:1e-06,LALC2:1e-06)100:1e-06)100:0.00338063,(CUSV6:1e-06,(FLSF54:0.00481652,(FLWO6:1e-06,(FLSA185:0.00336403,(TXWV2:1e-06,(CRL0001:1e-06,((FLAB109:1e-06,FLSF47:1e-06)100:0.00723098,(CUVN10:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:8.21023e-05)100:0.0015533)100:1e-06)100:1e-06)100:0.00163314)100:0.00112548)100:1e-06)100:2.46047e-05)100:0.000485924)100:0.00569263)100:1e-06)100:0.000120931)100:0.00161849)100:1e-06)100:0.00636769)100:0.00621168);"
1003,20060000,20160000,56.0,37.0,"(HE:0.018199,reference:0.0113622,(DO:0.00754841,(NI:0.0140469,(DU:0.00270537,((MXSA3017:1e-06,(CH:0.00380156,(FLBA140:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(SCCU3:1e-06,CUMM5:1e-06)100:1e-06)100:1e-06)100:0.00470741)100:1e-06)100:1e-06)100:0.00160637)100:0.00241927)100:0.0083335,((EN:0.00491229,AR:1e-06)100:0.000351133,((BJSB3:1e-06,(TXGR3:1e-06,(BJVL19:0.00262548,(BJSL25:1e-06,FLCK216:0.00489286)100:1e-06)100:0.00498696)100:0.00164977)100:0.00164673,((FLSF33:1e-06,FLSF54:0.00311438)100:8.81887e-05,((FLCK18:1e-06,(CUCA4:1e-06,(TXMD3:0.000633729,(FLMO62:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00338821)100:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(FLSA185:0.00338091,(CUSV6:1e-06,(CRL0001:1e-06,((FLAB109:1e-06,FLSF47:1e-06)100:0.00728654,(CUVN10:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:0.000781839)100:8.17799e-05)100:0.000921932)100:0.00132116)100:0.000462039)100:0.00178607)100:0.00182688)100:0.00251874)100:0.00106882)100:0.00169803)100:1e-06)100:0.00666277)100:0.00666052);"
1004,20080000,20180000,35.0,31.0,"(AR:0.00281098,reference:0.0225447,((EN:1e-06,DO:1e-06)100:0.0117878,((HE:0.0107693,NI:1e-06)100:0.0196092,(DU:0.00219229,((SCCU3:1e-06,(MXED8:1e-06,(BJSB3:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(CRL0030:1e-06,(CH:1e-06,(BZBB1:1e-06,MXSA3017:0.00237599)100:1e-06)100:1e-06)100:0.00743839)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00460437,(FLSA185:1e-06,(FLCK18:1e-06,(BJSL25:1e-06,((CRL0001:1e-06,(LALC2:1e-06,FLAB109:0.00801205)100:1e-06)100:1e-06,(FLMO62:1e-06,(FLSF54:1e-06,(FLSF33:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(CUVN10:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,BJVL19:0.00225674)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00294274)100:0.00310095)100:0.00371512)100:0.00709068)100:0.00414731)100:0.00258247);"
1005,20100000,20200000,23.0,31.0,"(reference:0.0180415,(HE:0.0181619,NI:1e-06)100:0.00773313,(DO:0.00616498,(DU:1e-06,(AR:0.00185809,((MXED8:1e-06,(SCCU3:1e-06,(BJSB3:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(CH:1e-06,(BZBB1:1e-06,MXSA3017:0.00300225)100:1e-06)100:1e-06)100:0.0115252)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00317479,(FLSA185:1e-06,(FLCK18:1e-06,(BJSL25:1e-06,(CRL0001:1e-06,(FLAB109:0.00971549,(FLMO62:1e-06,(EN:0.00698321,(LALC2:1e-06,(TXWV2:1e-06,(FLCK216:1e-06,(BJVL19:1e-06,(CUVN10:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(FLSF33:1e-06,MXGT4:1e-06)100:2.46355e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00306989)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00421255)100:0.00424516)100:1e-06)100:0.00325786)100:1e-06)100:0.00350197);"
1006,20120000,20220000,21.0,36.0,"(reference:0.0121791,(NI:1e-06,HE:1e-06)100:0.00917401,(DO:0.00597475,(DU:1e-06,((AR:0.00365193,(HNDA09:1e-06,(CH:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,MXSA3017:0.00292768)100:1e-06)100:1e-06)100:0.0113601)100:1e-06)100:1e-06,(EN:0.00397212,(BJSB3:1e-06,(MXED8:1e-06,(BJSL25:1e-06,(FLCK18:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(FLBA140:1e-06,(CUCA4:1e-06,(TXMD3:1e-06,((FLWO6:1e-06,FLCK216:1e-06)100:1e-06,((FLAB109:0.00763439,(BJVL19:0.000500927,FLSF47:1e-06)100:0.00141206)100:0.00179465,(CRL0001:1e-06,(FLMO62:1e-06,(TXWV2:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(FLSF33:1e-06,(MXGT4:1e-06,(LALC2:1e-06,(CUSV6:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000151617)100:1e-06)100:1e-06)100:0.00189012)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00182348)100:0.000198481)100:2.3873e-05)100:0.00159786)100:1e-06)100:0.00254446)100:1e-06)100:0.00193919)100:1e-06)100:0.00439616)100:1e-06)100:0.00571276);"
1007,20140000,20240000,10.0,28.0,"(MXED8:1e-06,reference:0.00269038,(CH:1e-06,(DU:1e-06,((AR:0.00603854,DO:1e-06)100:1e-06,(FLCK18:1e-06,((HE:1e-06,NI:1e-06)100:0.00923504,(EN:1e-06,((CRL0030:1e-06,MXSA3017:1e-06)100:0.0288047,(BJSL25:1e-06,((FLCK216:1e-06,FLWO6:1e-06)100:1e-06,((TXWV2:1e-06,(HNDA09:1e-06,(BJVL19:1e-06,(FLAB109:1e-06,FLSF47:1e-06)100:1e-06)100:0.00200695)100:1e-06)100:0.00182269,(TXMD3:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CUCA4:1e-06,(LALC2:1e-06,(CUSV6:1e-06,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:0.00442971)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00520341)100:0.00326261)100:0.00994039)100:0.00111896)100:0.00125688)100:0.000648004)100:1e-06)100:1e-06)100:0.00264389);"
1008,20160000,20260000,7.0,26.0,"(MXED8:1e-06,reference:0.00136451,(BJSL25:1e-06,(HNDA09:1e-06,(TXWV2:1e-06,(CH:1e-06,((AR:0.00604651,DO:1e-06)100:1e-06,(DU:1e-06,(EN:1e-06,(FLCK18:1e-06,((BJVL19:1e-06,(FLAB109:1e-06,FLSF47:1e-06)100:1e-06)100:0.00595487,((FLWO6:1e-06,FLCK216:1e-06)100:1e-06,((HE:1e-06,NI:1e-06)100:1e-06,(TXMD3:1e-06,(FLBA140:1e-06,(CUCA4:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(CUSV6:1e-06,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:0.00438797)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00388286)100:0.0107812)100:1e-06)100:1e-06)100:1e-06)100:0.0036169)100:1e-06)100:0.000119489)100:1e-06);"
1009,20180000,20280000,36.0,36.0,"(reference:1e-06,(CRL0001:1e-06,(FLCK18:1e-06,(BZBB1:1e-06,MXED8:1e-06)100:1e-06)100:0.00318066)100:0.00318134,((MXSA3017:1e-06,HNDA09:0.00164266)100:1e-06,((AR:1e-06,(CH:1e-06,(DO:1e-06,(HE:1e-06,NI:1e-06)100:1e-06)100:1e-06)100:0.0105507)100:0.00374664,(EN:1e-06,(DU:0.0015928,((BJSL25:1e-06,BJSB3:1e-06)100:0.00322255,(((BJVL19:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,TXGR3:0.00148021)100:1e-06)100:1e-06)100:0.00669855,(CUCA4:1e-06,(CUSV6:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00145276)100:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(FLBA140:1e-06,((FLSA185:0.00140187,MXGT4:1e-06)100:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(TXWV2:1e-06,(TXMD3:1e-06,(FLWO6:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0016176)100:0.00326551)100:1e-06)100:1e-06)100:0.00153727)100:1e-06)100:0.00310768)100:1e-06)100:0.00307332)100:1e-06)100:0.00412422)100:1e-06);"
1010,20200000,20300000,36.0,36.0,"(reference:1e-06,(CRL0001:1e-06,(FLCK18:1e-06,(BZBB1:1e-06,MXED8:1e-06)100:1e-06)100:0.0032169)100:0.00321759,((MXSA3017:1e-06,HNDA09:0.00188217)100:1e-06,((AR:1e-06,(CH:1e-06,(DO:1e-06,(NI:1e-06,HE:1e-06)100:1e-06)100:1e-06)100:0.0121617)100:0.0041489,(EN:1e-06,(DU:0.00159223,((BJSB3:1e-06,BJSL25:1e-06)100:0.0016229,(FLSF54:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(CUSV6:1e-06,((BJVL19:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,TXGR3:0.00149758)100:1e-06)100:1e-06)100:0.00758048,(CUCA4:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(FLBA140:1e-06,((FLSA185:0.00141935,MXGT4:1e-06)100:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(TXWV2:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00172746)100:0.00348623)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00160747)100:0.00154051)100:0.00200972)100:1e-06)100:1e-06)100:0.00058645)100:0.00269484)100:0.00264428)100:1e-06)100:0.00432807)100:1e-06);"
1011,20220000,20320000,32.0,36.0,"(reference:1e-06,(CRL0001:1e-06,(FLCK18:1e-06,(BZBB1:1e-06,MXED8:1e-06)100:1e-06)100:0.00372867)100:0.00373042,((CUCA4:1e-06,(MXSA3017:1e-06,HNDA09:0.00186842)100:1e-06)100:1e-06,((AR:1e-06,(CH:1e-06,(DO:1e-06,(NI:1e-06,HE:1e-06)100:1e-06)100:1e-06)100:0.0122013)100:0.00297382,(DU:0.00186526,((EN:1e-06,((FLSF33:1e-06,(CUSV6:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:0.00187179)100:1e-06)100:1e-06)100:0.00186042)100:1e-06,((BJVL19:1e-06,(FLSF47:1e-06,TXGR3:0.00188987)100:0.000603496)100:0.00572199,(SCCU3:1e-06,(TXWV2:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,((FLSA185:0.0012455,MXGT4:1e-06)100:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00422821)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00152028)100:1e-06)100:1e-06)100:0.00401059)100:0.00829339)100:1e-06);"
1012,20240000,20340000,40.0,36.0,"(reference:1e-06,(CRL0001:1e-06,(FLCK18:1e-06,(MXED8:1e-06,BZBB1:1e-06)100:1e-06)100:0.00398148)100:0.00398312,((MXSA3017:1e-06,HNDA09:0.00187007)100:1e-06,((AR:1e-06,(CH:0.00399932,(DO:1e-06,(NI:1e-06,HE:1e-06)100:1e-06)100:0.0046579)100:0.00670382)100:0.00232523,(DU:0.00186541,((CUCA4:1e-06,(CRL0030:1e-06,((MXGT4:1e-06,(FLMO62:1e-06,FLSA185:0.00124206)100:1e-06)100:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,(FLWO6:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00464707)100:1e-06)100:1e-06)100:0.00172525)100:1e-06,((FLAB109:1e-06,(FLSF47:1e-06,TXGR3:0.00188404)100:1e-06)100:0.00842421,(SCCU3:1e-06,(TXWV2:1e-06,(EN:1e-06,((CUSV6:1e-06,(CUVN10:1e-06,FLSF33:0.00320633)100:1e-06)100:1e-06,(FLSF54:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:1e-06)100:0.00277843)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00138429)100:1e-06)100:1e-06)100:0.00373684)100:0.00701104)100:1e-06);"
